Time,Tag,Code,Log
1679566543,GNSS,0,
1679566548,GNSS,0,"$GNRMC,101545.000,A,2649.304450,N,07551.403346,E,0.00,193.68,230323,,,D,V*02"
1679566553,GNSS,0,
1679566558,GNSS,0,"$GNRMC,101601.000,A,2649.302491,N,07551.405443,E,0.00,78.02,230323,,,D,V*36"
1679566563,GNSS,0,
1679566568,GNSS,0,"$GNRMC,101602.000,A,2649.302480,N,07551.404863,E,0.00,78.02,230323,,,D,V*3A"
1679566573,GNSS,0,"$GNRMC,101618.000,A,2649.306119,N,07551.403885,E,0.00,78.02,230323,,,D,V*3F"
1679566578,GNSS,0,
1679566583,GNSS,0,
1679566588,GNSS,0,
1679566593,GNSS,0,"$GNRMC,101635.000,A,2649.304806,N,07551.403390,E,0.00,177.84,230323,,,D,V*0A"
1679566598,GNSS,0,
1679566603,GNSS,0,
1679566608,GNSS,0,"$GNRMC,101654.000,V,,,,,1.11,,,,,N,V*31"
1679566613,GNSS,0,
1679566618,GNSS,0,"$GNRMC,101655.000,V,,,,,1.12,,,,,N,V*33"
1679566623,GNSS,0,
1679566628,GNSS,0,
1679566633,GNSS,0,"$GNRMC,101716.000,V,,,,,1.52,,,,,N,V*31"
1679566638,GNSS,0,
1679566643,GNSS,0,
1679566648,GNSS,0,
1679566653,GNSS,0,
1679566658,GNSS,0,"$GNRMC,101739.000,V,,,,,2.49,,,,,N,V*35"
1679566663,GNSS,0,
1679566668,GNSS,0,"$GNRMC,101740.000,V,,,,,1.77,,,,,N,V*35"
1679566673,GNSS,0,
1679566678,GNSS,0,"$GNRMC,101801.000,V,,,,,1.23,,,,,N,V*3E"
1679566683,GNSS,0,
1679566688,GNSS,0,
1679566693,GNSS,0,"$GNRMC,10"
1679566698,GNSS,0,
1679566703,GNSS,0,"$GNRMC,101824.000,V,,,,,0.71,,,,,N,V*3F"
1679566708,GNSS,0,
1679566713,GNSS,0,"$GNRMC,101825.000,V,,,,,0.05,,,,,N,V*3D"
1679566718,GNSS,0,
1679566723,GNSS,0,"$GNRMC,101846.000,V,,,,,2.18,,,,,N,V*36"
1679566728,GNSS,0,
1679566733,GNSS,0,
1679566738,GNSS,0,"$GNRMC,10"
1679566743,GNSS,0,"$GNRMC,101908.000,A,2649.299152,N,07551.391090,E,3.78,296.66,230323,,,D,V*05"
1679566748,GNSS,0,
1679566753,GNSS,0,"$GNRMC,101909.000,A,2649.299423,N,07551.390314,E,4.07,321.86,230323,,,D,V*05"
1679566758,GNSS,0,
1679566763,GNSS,0,"$GNRMC,101925.000,A,2649.295268,N,07551.391959,E,0.00,197.10,230323,,,D,V*0F"
1679566768,GNSS,0,
1679566773,GNSS,0,
1679566778,GNSS,0,"$GNRMC,101941.000,A,2649.305164,N,07551.393614,E,0.00,197.10,230323,,,D,V*0E"
1679566783,GNSS,0,
1679566788,GNSS,0,"$GNRMC,101942.000,A,2649.305267,N,07551.393323,E,0.00,197.10,230323,,,D,V*0C"
1679566793,GNSS,0,
1679566798,GNSS,0,"$GNRMC,101958.000,A,2649.314754"
1679566803,GNSS,0,
1679566808,GNSS,0,"$GNRMC,102014.000,A,2649.322900,N,0"
1679566813,GNSS,0,
1679566818,GNSS,0,
1679566823,GNSS,0,
1679566828,GNSS,0,
1679566833,GNSS,0,"$GNRMC,102031.000,A,2649.335920,N,07551.405735,E,4.37,315.33,230323,,,D,V*0B"
1679566838,GNSS,0,
1679566843,GNSS,0,"$GNRMC,102047.000,A,2649.309949,N,07551.429194,E,2.41,148.25,230323,,,D,V*03"
1679566848,GNSS,0,
1679566853,GNSS,0,
1679566858,GNSS,0,"$GNRMC,102104.000,A,2649.322189,N,07551.425601,E,0.00,306.43,230323,,,D,V*00"
1679566863,GNSS,0,
1679566868,GNSS,0,"$GNRMC,102105.000,A,2649.321407,N,07551"
1679566873,GNSS,0,
1679566878,GNSS,0,"$GNRMC,102121.000,A,2649.318866,N,0"
1679566883,GNSS,0,
1679566888,GNSS,0,
1679566893,GNSS,0,
1679566898,GNSS,0,
1679566903,GNSS,0,"$GNRMC,102138.000,A,2649.313573,N,07551.414747,E,0.00,306.43,230323,,,D,V*0D"
1679566908,GNSS,0,
1679566913,GNSS,0,"$GNRMC,102154.000,A,2649.308941,N,07551.404337,E,0.00,306.43,230323,,,D,V*02"
1679566918,GNSS,0,
1679566923,GNSS,0,
1679566928,GNSS,0,"$GNRMC,102213.000,V,,,,,0.10,,"
1679566933,GNSS,0,
1679566938,GNSS,0,"$GNRMC,102214.000,V,,,,,0.33,,,,,"
1679566943,GNSS,0,
1679566948,GNSS,0,"$GNRMC,102235.000,V,,,,,0.01,,,,,N,V*31"
1679566953,GNSS,0,
1679566958,GNSS,0,"$GNRMC,102236.000,V,,,,,0.06,,,,,N,V*35"
1679566963,GNSS,0,
1679566968,GNSS,0,"$GNRMC,102237.000,V,,,,,0.06,,,,,N,V*34"
1679566973,GNSS,0,"$GNRMC,102258.000,V,,,,,0.07,,,,,N,V*3C"
1679566978,GNSS,0,
1679566983,GNSS,0,"$GNRMC,102259.000,V,,,,,0.21,,,,,N,V*39"
1679566988,GNSS,0,
1679566993,GNSS,0,
1679566998,GNSS,0,"$GNRMC,102321.000,V,,,,,1.41,,,,,N,V*30"
1679567003,GNSS,0,
1679567008,GNSS,0,"$GNRMC,102322.000,V,,,,,0.06,,,,,N,V*31"
1679567013,GNSS,0,
1679567018,GNSS,0,
1679567023,GNSS,0,"$GNRMC,102344.000,V,,,,,6.06,,,,,N,V*37"
1679567028,GNSS,0,
1679567033,GNSS,0,"$GNRMC,102345.000,V,,,,,3.91,,,,,N,V*3D"
1679567038,GNSS,0,
1679567043,GNSS,0,"$GNRMC,102406.000,V,,,,,7.88,,,,,N,V*31"
1679567048,GNSS,0,
1679567053,GNSS,0,
1679567058,GNSS,0,"$GNRMC,1"
1679567063,GNSS,0,
1679567068,GNSS,0,"$GNRMC,102429.000,V,,,,,4.01,,,,,N,V*3E"
1679567073,GNSS,0,
1679567078,GNSS,0,"$GNRMC,102430.000,V,,,,,2.80,,,,,N,V*39"
1679567083,GNSS,0,
1679567088,GNSS,0,"$GNRMC,102451.000,V,,,,,0.34,,,,,N,V*33"
1679567093,GNSS,0,$GNRMC
1679567098,GNSS,0,
1679567103,GNSS,0,"$GNRMC,102453"
1679567108,GNSS,0,"$GNRMC,1"
1679567113,GNSS,0,
1679567118,GNSS,0,"$GNRMC,102515.000"
1679567123,GNSS,0,
1679567128,GNSS,0,
1679567133,GNSS,0,"$GNRMC,102536.000,V,,,,,0.33,,,,,N,V*34"
1679567138,GNSS,0,"$GNRMC,1"
1679567143,GNSS,0,
1679567148,GNSS,0,"$GNRMC,102538.000"
1679567153,GNSS,0,
1679567158,GNSS,0,"$GNRMC,102559.000,V,,,,,0.03,,,,,N,V*3E"
1679567163,GNSS,0,$GNRMC
1679567168,GNSS,0,
1679567173,GNSS,0,
1679567178,GNSS,0,"$GNRMC,102621.000,V,,,,,0.06,,,,,N,V*37"
1679567183,GNSS,0,
1679567188,GNSS,0,
1679567193,GNSS,0,"$GNRMC,10"
1679567198,GNSS,0,
1679567203,GNSS,0,"$GNRMC,102644.000,V,,,,,0.28,,,,,N,V*38"
1679567208,GNSS,0,
1679567213,GNSS,0,"$GNRMC,102645.000,V,,,,,8.72,,,,,N,V*3E"
1679567218,GNSS,0,
1679567223,GNSS,0,"$GNRMC,102706.000,V,,,,,0.00,,,,,N,V*35"
1679567228,GNSS,0,"$GNRMC,102"
1679567233,GNSS,0,
1679567238,GNSS,0,"$GNRMC,102708.000,V,,"
1679567243,GNSS,0,"$GNRMC,102729.000,V,,,,,5.58,,,,,N,V*30"
1679567248,GNSS,0,
1679567253,GNSS,0,"$GNRMC,102730.000,V,,,,,5.12,,,,,N,V*36"
1679567258,GNSS,0,
1679567263,GNSS,0,"$GNRMC,102731.000,V,,,,,0.08,,,,,N,V*39"
1679567268,GNSS,0,"$GNRMC,102752.000,V,,,,,0.00,,,,,N,V*34"
1679567273,GNSS,0,
1656633606,GNSS,0,"$GNRMC,235942.436,V,,,,,0.00,,,,,N,V*3D"
1656633611,GNSS,0,"$GNRMC,235943.435,V,,,,,0.00,,,,,N,V*3F"
1656633616,GNSS,0,"$GNRMC,235944.435,V,,,,,0.00,,,,,N,V*38"
1656633621,GNSS,0,"$GNRMC,235945.435,V,,,,,0.00,,,,,N,V*39"
1656633626,GNSS,0,"$GNRMC,235946.435,V,,,,,0.00,,,,,N,V*3A"
1656633631,GNSS,0,"$GNRMC,235947.435,V,,,,,0.00,,,,,N,V*3B"
1656633636,GNSS,0,"$GNRMC,235948.435,V,,,,,0.00,,,,,N,V*34"
1656633641,GNSS,0,"$GNRMC,130158.095,V,,,,,0.00,,,,,N,V*35"
1656633646,GNSS,0,
1656633651,GNSS,0,"$GNRMC,130159.095,V,,,,,0.00,,,,,N,V*34"
1656633656,GNSS,0,"$GNRMC,130200.095,V,,,,,0.00,,,,,N,V*3B"
1656633661,GNSS,0,
1656633666,GNSS,0,
1656633671,GNSS,0,"$GNRMC,130225.095,V,,,,,0.00,,,,,N,V*3C"
1656633676,GNSS,0,
1656633681,GNSS,0,"$GNRMC,130226.095,V,,,,,0.00,,,,,N,V*3F"
1656633686,GNSS,0,
1656633691,GNSS,0,
1656633696,GNSS,0,"$GNRMC,130250.095,V,,,,,0.00,,,,,N,V*3E"
1656633701,GNSS,0,"$GNRMC,130251.095,V,,,,,0.00,,,,,N"
1656633706,GNSS,0,
1656633711,GNSS,0,"$GNRMC,130252.095,V,,,,,0.00,,,,,N,V*3C"
1656633716,GNSS,0,
1656633721,GNSS,0,"$GNRMC,130315.089,V,,,,,0.00,,,,,N,V*33"
1656633726,GNSS,0,
1656633731,GNSS,0,"$GNRMC,130316.089,V,,,,,0.00,,,,,N,V*30"
1656633736,GNSS,0,
1679576615,GNSS,0,"$GNRMC,130334.000,A,2649.393105,N,07551.632274,E,13.57,106.68,230323,,,A,V*32"
1679576620,GNSS,0,
1679576625,GNSS,0,"$GNRMC,130350.000,A,2649.366909,N,07551.710435,E,12.36,109.96,230323,,,A,V*34"
1679576630,GNSS,0,
1679576635,GNSS,0,"$GNRMC,130351.000,A,2649.366200,N,"
1679576640,GNSS,0,
1679576645,GNSS,0,"$GNRMC,130407.000,A,2649.354646,N,07551.779219,E,12.69,99.71,230323,,,A,V*08"
1679576650,GNSS,0,
1679576655,GNSS,0,
1679576660,GNSS,0,
1679576665,GNSS,0,
1679576670,GNSS,0,"$GNRMC,130424.000,A,2649.344463,N,07551.841326,E,10.56,104.20,230323,,,A,V*3B"
1679576675,GNSS,0,
1679576680,GNSS,0,
1679576685,GNSS,0,"$GNRMC,130440.000,A,2649.338162,N,07551.873126,E,3.29,105.40,230323,,,A,V*08"
1679576690,GNSS,0,
1679576695,GNSS,0,
1679576700,GNSS,0,"$GNRMC,130456.000,A,2649.375688,N,07551.887622,E,14.05,6.17,230323,,,A,V*35"
1679576705,GNSS,0,
1679576710,GNSS,0,
1679576715,GNSS,0,
1679576720,GNSS,0,"$GNRMC,130513.000,A,2649.425864,N,07551.911004,E,7.78,90.58,230323,,,A,V*3B"
1679576725,GNSS,0,"$GNRMC,130529.000,A,2649.419774,N,07551.974997,E,11.13,93.15,230323,,,A,V*03"
1679576730,GNSS,0,
1679576735,GNSS,0,
1679576740,GNSS,0,
1679576745,GNSS,0,"$GNRMC,130546.000,A,2649.409456,N,07552.027734,E,0.00,138.07,230323,,,A,V*02"
1679576750,GNSS,0,
1679576755,GNSS,0,"$GNRMC,130547.000,A,2649.409456,N,07552.027734,E,0.00,138.07,230323,,,A,V*03"
1679576760,GNSS,0,"$GNRMC,130603.000,A,2649.404174,N,07552.026300,E,0.00,213.72,230323,,,A,V*02"
1679576765,GNSS,0,
1679576770,GNSS,0,
1679576775,GNSS,0,
1656633606,GNSS,0,"$GNRMC,235942.273,V,,,,,0.00,,,,,N,V*3A"
1656633611,GNSS,0,"$GNRMC,235943.272,V,,,,,0.00,,,,,N,V*3A"
1656633616,GNSS,0,"$GNRMC,235944.273,V,,,,,0.00,,,,,N,V*3C"
1656633621,GNSS,0,"$GNRMC,235945.273,V,,,,,0.00,,,,,N,V*3D"
1656633626,GNSS,0,"$GNRMC,235"
1656633631,GNSS,0,"$GNRMC,235948.272,V,,,,,0."
1656633636,GNSS,0,"$GNRMC,235949.272,V,,,,,0.00,,,,,N,V*30"
1656633641,GNSS,0,
1679584106,GNSS,0,"$GNRMC,150825.000,A,2649.392555,N,07551.997677,E,0.00,87.44,230323,,,A,V*3E"
1679584111,GNSS,0,
1679584116,GNSS,0,
1679584121,GNSS,0,
1679584126,GNSS,0,
1679584131,GNSS,0,"$GNRMC,150844.000,A,2649.371555,N,07551.971822,E,36.16,240.22,230323,,,A,V*39"
1679584136,GNSS,0,
1679584141,GNSS,0,
1679584146,GNSS,0,"$GNRMC,150904.000,V,,,,,0.02,,,,,N,V*3C"
1679584151,GNSS,0,"$GNRMC,150905.000,V,,,,,0.00,,,,,N,V*3F"
1679584156,GNSS,0,
1679584161,GNSS,0,"$GNRMC,150923.000,A,2649.419120,N,07551.908173,E,7.88,262.19,230323,,,A,V*08"
1679584166,GNSS,0,
1679584171,GNSS,0,
1679584176,GNSS,0,"$GNRMC,150924.000,A,2649.418402,N,07551.905144,E,8.51,259.74,230323,,,A,V*0A"
1679584181,GNSS,0,
1679584186,GNSS,0,"$GNRMC,150941.000,A,2649.358387,N,07551.888532,E,15.55,186.53,230323,,,A,V*3D"
1679584191,GNSS,0,
1679584196,GNSS,0,
1679584201,GNSS,0,"$GNRMC,150958.000,A,2649.340548,N,07551.854534,E,8.66,297.81,230323,,,A,V*0E"
1679584206,GNSS,0,
1679584211,GNSS,0,"$GNRMC,150959.000,A,2649.341386,N,07551.851791"
1679584216,GNSS,0,"$GNRMC,151015.000,A,2649.355313,N,07551.777924,E,12.38,277.35,230323,,,A,V*31"
1679584221,GNSS,0,
1679584226,GNSS,0,"$GNRMC,151016.000,A,2649.356183,N,075"
1679584231,GNSS,0,"$GNRMC,151032.000,A,2649.357911,N,07551.750851,E,0.00,260.90,230323,,,A,V*09"
1679584236,GNSS,0,
1679584241,GNSS,0,"$GNRMC,151033.000,A,2649.357911,N,07551."
1679584246,GNSS,0,
1679584251,GNSS,0,"$GNRMC,151049.000,A,2649.368862,N,07551.720775,E,14.94,284.51,230323,,,A,V*3D"
1679584256,GNSS,0,
1679584261,GNSS,0,
1679584266,GNSS,0,
1679584271,GNSS,0,
1679584276,GNSS,0,"$GNRMC,151106.000,A,2649.397163,N,07551.625331,E,21.33,289.30,230323,,,A,V*3E"
1679584281,GNSS,0,
1679584286,GNSS,0,
1679584291,GNSS,0,"$GNRMC,151122.000,A,2649.411965,N,07551.519538,E,19.42,267.99,230323,,,A,V*32"
1679584296,GNSS,0,
1679584301,GNSS,0,
1679584306,GNSS,0,"$GNRMC,151138.000,A,2649.433681,N,07551.427068,E,17.28,292.78,230323,,,A,V*37"
1679584311,GNSS,0,
1679584316,GNSS,0,"$GNRMC,151154.000,A,2649.435354,N,07551.381263,E,11.28,181.43,230323,,,A,V*3B"
1679584321,GNSS,0,
1679584326,GNSS,0,
1679584331,GNSS,0,"$GNRMC,151210.000,A,2649.365801,N,07551.376925,E,18.33,182.61,230323,,,A,V*30"
1679584336,GNSS,0,
1679584341,GNSS,0,
1679584346,GNSS,0,
1679584351,GNSS,0,
1679584356,GNSS,0,"$GNRMC,151227.000,A,2649.286292,N,07551.377042,E,9.39,134.55,230323,,,A,V*01"
1656633606,GNSS,0,"$GNRMC,235942.273,V,,,,,0.00,,,,,N,V*3A"
1656633611,GNSS,0,"$GNRMC,235943.272,V,,,,,0.00,,,,,N,V*3A"
1656633616,GNSS,0,"$GNRMC,235944.273,V,,,,,0.00,,,,,N,V*3C"
1656633621,GNSS,0,"$GNRMC,235945.273,V,,,,,0.00,,,,,N,V*3D"
1656633626,GNSS,0,"$GNRMC,235946.272,V,,,,,0.00,,,,,N,V*3F"
1656633631,GNSS,0,"$GNRMC,235947.272,V,,,,,0.00,,,,,N,V*3E"
1656633636,GNSS,0,
1656633641,GNSS,0,"$GNRMC,164037.319,V,,,,,0.00,,,,,N,V*3B"
1656633646,GNSS,0,"$GNRMC,164038.319,V,,,,,0.00,,,,,N,V*34"
1656633651,GNSS,0,
1656633656,GNSS,0,"$GNRMC,164039.319,V,,,,,0.00,,,,,N,V*35"
1656633661,GNSS,0,
1656633666,GNSS,0,
1679589664,GNSS,0,"$GNRMC,164103.000,A,2649.097102,N,07551.361074,E,24.11,183.08,230323,,,A,V*39"
1679589669,GNSS,0,
1679589674,GNSS,0,"$GNRMC,164120.000,A,2649.067753,N,07551.312625,E,19.49,279.08,230323,,,A,V*36"
1679589679,GNSS,0,
1679589684,GNSS,0,
1679589689,GNSS,0,
1679589694,GNSS,0,"$GNRMC,164137.000,A,2649.081359,N,07551.182726,E,26.44,278.13,230323,,,A,V*35"
1679589699,GNSS,0,
1679589704,GNSS,0,"$GNRMC,164138.000,A,2649.082331,N,07551.174700,E,26.05,277.05,230323,,,A,V*37"
1679589709,GNSS,0,"$GNRMC,164154.000,A,2649.068568,N,07551.051303,E,16.83,256.56,230323,"
1679589714,GNSS,0,
1679589719,GNSS,0,
1679589724,GNSS,0,
1679589729,GNSS,0,"$GNRMC,164211.000,A,2649.041970,N,07550.970390,E,23.89,246.91,230323,,,A,V*31"
1679589734,GNSS,0,
1679589739,GNSS,0,
1679589744,GNSS,0,"$GNRMC,164227.000,A,2648.985443,N,07550.827310,E,37.47,247.01,230323,,,D,V*38"
1679589749,GNSS,0,
1679589754,GNSS,0,"$GNRMC,164228.000,A,2648.981215,N,07550.816545,E,38.09,247.04,230323,,,D,V*32"
1679589759,GNSS,0,
1679589764,GNSS,0,
1679589769,GNSS,0,"$GNRMC,164244.000,A,2648.917042,N,07550.642940,E,36.80,247.19,230323,,,D,V*32"
1679589774,GNSS,0,
1679589779,GNSS,0,
1679589784,GNSS,0,"$GNRMC,164300.000,A,2648.858067,N,07550.471911,E,37.68,250.40,230323,,,D,V*35"
1679589789,GNSS,0,
1679589794,GNSS,0,
1679589799,GNSS,0,"$GNRMC,164316.000,A,2648.801133,N,07550.294366,E,36.32,250.87,230323,,,D,V*3C"
1679589804,GNSS,0,
1679589809,GNSS,0,
1679589814,GNSS,0,"$GNRMC,164332.000,A,2648.754096,N,07550.144904,E,23.67,249.99,230323,,,D,V*38"
1679589819,GNSS,0,
1679589824,GNSS,0,"$GNRMC,164348"
1679589829,GNSS,0,
1679589834,GNSS,0,
1679589839,GNSS,0,"$GNRMC,164404.000,A,2648."
1679589844,GNSS,0,
1679589849,GNSS,0,
1679589854,GNSS,0,"$GNRMC,164420.000,A,2648.801190,N,075"
1679589859,GNSS,0,
1679589864,GNSS,0,
1679589869,GNSS,0,"$GNRMC,164436.000,A,2648.917926,N,07549"
1679589874,GNSS,0,
1679589879,GNSS,0,
1679589884,GNSS,0,
1679589889,GNSS,0,"$GNRMC,164452.000,A,2648.988215,N,07549.945141,E,13.73,1.92,230323,,,D,V*34"
1679589894,GNSS,0,
1679589899,GNSS,0,"$GNRMC,164453.000,A,2648.992240,N,07549.945305,E,14.61,0.91,230323,,,D,V*3"
1679589904,GNSS,0,"$GNRMC,164508.000,A,2649.073042,N,07549.934030,E,20.21,349.72,230323,,,D,V*31"
1679589909,GNSS,0,
1679589914,GNSS,0,"$GNRMC,164509.000,A,2649.078"
1679589919,GNSS,0,"$GNRMC,164524.000,A,2649.115480,N,07549.915037,E,8.27,265.91,230323,,,D,V*0E"
1679589924,GNSS,0,
1679589929,GNSS,0,"$GNRMC,164525.000,A,2649.114789,N,07549.912409,E,9.22,250.06,230"
1679589934,GNSS,0,
1679589939,GNSS,0,
1679589944,GNSS,0,"$GNRMC,164541.000,A,2649.087377,N,07549.849909,E,18.40,243.15,230323,,,D,V*3C"
1679589949,GNSS,0,"$GNRMC,164556.000,A,2649.053246,N,07549.766052,E,13.18,251.26,230323,,,D,V*30"
1679589954,GNSS,0,
1679589959,GNSS,0,"$GNRMC,164557.000,A,2649.052138,N,07549.762747,E,9.70,254.31,230"
1679589964,GNSS,0,
1679589969,GNSS,0,"$GNRMC,164612.000,A,2649.078659,N,07549.745187,E,11.35,338.37,230323,,,D,V*3B"
1679589974,GNSS,0,
1679589979,GNSS,0,"$GNRMC,164613.000,A,2649.081725,N,07549.743979,E,10.83,340.42,230323,,"
1679589984,GNSS,0,"$GNRMC,164628.000,A,2649.113838,N,07549.731495,E,6.50,338.65,230323,,,D,V*00"
1679589989,GNSS,0,
1679589994,GNSS,0,"$GNRMC,164629.000,A,2649.115582,N,07549.7308"
1679589999,GNSS,0,"$GNRMC,164644.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0B"
1679590004,GNSS,0,
1679590009,GNSS,0,"$GNRMC,164645.000,A,2649.11"
1679590014,GNSS,0,"$GNRMC,164700.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0A"
1679590019,GNSS,0,
1679590024,GNSS,0,"$GNRMC,164701.000,A,2649."
1679590029,GNSS,0,"$GNRMC,164716.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0D"
1679590034,GNSS,0,
1679590039,GNSS,0,"$GNRMC,164717.000,A,2649.117801,N,"
1679590044,GNSS,0,
1679590049,GNSS,0,"$GNRMC,164732.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0B"
1679590054,GNSS,0,
1679590059,GNSS,0,"$GNRMC,164733.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D"
1679590064,GNSS,0,"$GNRMC,164748.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*06"
1679590069,GNSS,0,
1679590074,GNSS,0,"$GNRMC,164749.000,A,2649.117801,N,07549.730384,E,0.00,353."
1679590079,GNSS,0,"$GNRMC,164804.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*01"
1679590084,GNSS,0,
1679590089,GNSS,0,
1679590094,GNSS,0,"$GNRMC,16482"
1679590099,GNSS,0,
1679590104,GNSS,0,
1679590109,GNSS,0,
1679590114,GNSS,0,"$GNRMC,164836.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*00"
1679590119,GNSS,0,
1679590124,GNSS,0,
1679590129,GNSS,0,
1679590134,GNSS,0,"$GNRMC,164852.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*02"
1679590139,GNSS,0,
1679590144,GNSS,0,"$GNRMC,164907.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*03"
1679590149,GNSS,0,
1679590154,GNSS,0,"$GNRMC,164908.000,A,2649.117801,N,07549.730384,E,0.00,353.62,23"
1679590159,GNSS,0,"$GNRMC,164923.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*05"
1679590164,GNSS,0,
1679590169,GNSS,0,
1679590174,GNSS,0,
1679590179,GNSS,0,"$GNRMC,164939.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0E"
1679590184,GNSS,0,
1679590189,GNSS,0,
1679590194,GNSS,0,"$GNRMC,164955.000,A,2649.1178"
1679590199,GNSS,0,
1679590204,GNSS,0,
1679590209,GNSS,0,
1679590214,GNSS,0,"$GNRMC,165011.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0C"
1679590219,GNSS,0,"$GNRMC,165026.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*08"
1679590224,GNSS,0,
1679590229,GNSS,0,
1679590234,GNSS,0,
1679590239,GNSS,0,"$GNRMC,165042.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0A"
1679590244,GNSS,0,
1679590249,GNSS,0,"$GNRMC,165043.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D"
1679590254,GNSS,0,"$GNRMC,165058.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*01"
1679590259,GNSS,0,
1679590264,GNSS,0,
1679590269,GNSS,0,"$GNRMC,165114.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0"
1679590274,GNSS,0,
1679590279,GNSS,0,
1679590284,GNSS,0,
1679590289,GNSS,0,"$GNRMC,165130.000,A,2649.117801,N,07549.730384,E,0.00,353.62,230323,,,D,V*0E"
1679590294,GNSS,0,
1679590299,GNSS,0,
1679590304,GNSS,0,"$GNRMC,165146.000,A,2649.120799,N,07549.738186,E,0.00,72.93,230323,,,D,V*"
1679590309,GNSS,0,
1679590314,GNSS,0,
1679590319,GNSS,0,
1679590324,GNSS,0,"$GNRMC,165202.000,A,2649.120822,N,07549.738218,E,0.00,72.93,230323,,,D,V*3B"
1679590329,GNSS,0,
1679590334,GNSS,0,
1679590339,GNSS,0,"$GNRMC,165218.000,A,2649.120902,N,07549.738908,E,0.00,96.46,230323,,,D,V*3B"
1679590344,GNSS,0,
1679590349,GNSS,0,
1679590354,GNSS,0,"$GNRMC,"
1679590359,GNSS,0,
1679590364,GNSS,0,
1679590369,GNSS,0,"$GNRMC,165250.0"
1679590374,GNSS,0,
1679590379,GNSS,0,
1679590384,GNSS,0,
1679590389,GNSS,0,"$GNRMC,165306.000,A,2649.120902,N,07549.738908,E,0.00,96.46,230323,,,D,V*35"
1679590394,GNSS,0,
1679590399,GNSS,0,
1679590404,GNSS,0,"$GNRMC,165322.000,A,2649.122018,N,07549.744856,E,0.00,314.19,230323,,,D,V*01"
1679590409,GNSS,0,
1679590414,GNSS,0,"$GNRMC,165337.000,A,2649.105515,N,07549.749821,E,4.02,99.14,230323,,,D,V*38"
1679590419,GNSS,0,
1679590424,GNSS,0,"$GNRMC,165338.000,A,2649.105355,N,07549.750957,E,3.23,87.54,230323,"
1679590429,GNSS,0,"$GNRMC,165353.000,A,2649.109171,N,07549.778428,E,6.64,84.41,230323,,,D,V*39"
1679590434,GNSS,0,
1679590439,GNSS,0,
1679590444,GNSS,0,"$GNRMC,165409.000,A,2649."
1679590449,GNSS,0,
1679590454,GNSS,0,
1679590459,GNSS,0,
1679590464,GNSS,0,"$GNRMC,165425.000,A,2649.136529,N,07549.786201,E,0.00,350.35,230323,,,D,V*0B"
1679590469,GNSS,0,
1679590474,GNSS,0,"$GNRMC,165441.000,A,2649.136851,N,07549.784348,E,0.00,350.35,230323,,,"
1679590479,GNSS,0,
1679590484,GNSS,0,
1679590489,GNSS,0,"$GNRMC,165442.000,A,2649.137262,N,07549.783465,E,2.06,350.35,230323,,,D,V*06"
1679590494,GNSS,0,
1679590499,GNSS,0,"$GNRMC,165458.000,A,2649.132218,N,07549.743291,E,4.40,222.28,230323,,,D,V*08"
1679590504,GNSS,0,
1679590509,GNSS,0,
1679590514,GNSS,0,"$GNRMC,165514.000,A,2649.126239,N,07549.740812,E,2.94,193.39,230323,,,D,V*03"
1679590519,GNSS,0,
1679590524,GNSS,0,
1679590529,GNSS,0,"$GNRMC,165530.000,A,2649.116646,N,07549.742994,E,0.00,172.01,230323,,,D,V*0C"
1679590534,GNSS,0,
1679590539,GNSS,0,
1679590544,GNSS,0,"$GNRMC,165546.000,A,2649.116646,N,07549.742994,E,0.00,172.01,230323,,,D,V*0D"
1679590549,GNSS,0,
1679590554,GNSS,0,
1679590559,GNSS,0,"$GNRMC,165602.000,A,2649.111876,N,07549.744266,E,1.28,171.84,230323,,,D,V*01"
1679590564,GNSS,0,
1679590569,GNSS,0,"$GNRMC,165"
1679590574,GNSS,0,"$GNRMC,165618.000,A,2649.110722,N,07549.744761,E,"
1679590579,GNSS,0,
1679590584,GNSS,0,
1679590589,GNSS,0,
